index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,frontier_id,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs,AWY_1_rast_abs,SDE_2_rast_abs,SDL_3_rast_abs,terracing_npix,grass_strips_npix,riparian_mgmt_npix,agroforestry_npix,reforestation_npix,road_mitigation_npix,terracing_frac_area,grass_strips_frac_area,riparian_mgmt_frac_area,agroforestry_frac_area,reforestation_frac_area,road_mitigation_frac_area,terracing_frac_alloc,grass_strips_frac_alloc,riparian_mgmt_frac_alloc,agroforestry_frac_alloc,reforestation_frac_alloc,road_mitigation_frac_alloc,terracing_budg,grass_strips_budg,riparian_mgmt_budg,agroforestry_budg,reforestation_budg,road_mitigation_budg
728,0.0,1.0,0.0,-3.430343,1.617179,8.263659,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_5_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
729,0.75,0.0,0.25,1.181222,0.734815,3.922602,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_6_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_17_4_6.25e+08.tif,0,874,289,0,0,0,0,0.751504729149,0.248495270851,0,0.0,0.0,0,0.268639283629,0.731360716371,0,0.0,0.0,0,167808000,456851200,0,0,0
730,0.5,0.25,0.25,-0.39561,1.348021,7.17281,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_7_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_17_4_6.25e+08.tif,0,2993,31,0,0,0,0,0.989748677249,0.0102513227513,0,0.0,0.0,0,0.921423953534,0.0785760464663,0,0.0,0.0,0,574656000,49004800,0,0,0
731,0.25,0.5,0.25,-0.955131,1.481399,7.849622,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_8_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
732,0.0,0.75,0.25,-3.716951,1.594562,8.515311,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_9_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
733,0.5,0.0,0.5,-0.789733,1.43123,7.730066,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_10_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
734,0.25,0.25,0.5,-1.371554,1.508385,8.117975,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_11_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
735,0.0,0.5,0.5,-3.831285,1.578441,8.5447,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_12_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
736,0.25,0.0,0.75,-1.744832,1.523821,8.26067,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_13_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
737,0.0,0.25,0.75,-3.857088,1.568491,8.551326,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_14_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
738,0.0,0.0,1.0,-3.877891,1.562678,8.552154,49,625000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_15_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_17_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_awy_4_Maragua_15_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_sed_4_Maragua_15_6_17_4_6.25e+08.tif,Maragua_maps/obj_rast_soil_4_Maragua_15_6_17_4_6.25e+08.tif,0,3255,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,624960000,0,0,0,0
739,0.25,0.0,0.75,-3.631424,2.748871,15.713434,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_13_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_13_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_13_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_13_6_17_4_1.875e+09.tif,0,9765,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1874880000,0,0,0,0
740,0.0,0.25,0.75,-7.308436,2.826138,16.22629,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_14_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_17_4_1.875e+09.tif,0,9765,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1874880000,0,0,0,0
741,0.5,0.5,0.0,3.640803,0.460638,2.261993,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_3_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_3_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_3_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_3_6_17_4_1.25e+09.tif,0,272,757,0,0,0,0,0.264334305151,0.735665694849,0,0.0,0.0,0,0.0418163462967,0.958183653703,0,0.0,0.0,0,52224000,1196665600,0,0,0
742,0.5,0.5,0.0,5.561389,0.471664,2.339525,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_3_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_3_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_3_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_3_6_17_4_1.875e+09.tif,0,274,1152,0,0,0,0,0.192145862553,0.807854137447,0,0.0,0.0,0,0.0280772226093,0.971922777391,0,0.0,0.0,0,52608000,1821081600,0,0,0
743,0.25,0.75,0.0,3.172201,1.57672,8.303039,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_4_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_17_4_1.875e+09.tif,0,2975,824,0,0,0,0,0.783100816004,0.216899183996,0,0.0,0.0,0,0.304838478301,0.695161521699,0,0.0,0.0,0,571200000,1302579200,0,0,0
744,0.0,1.0,0.0,-6.784965,2.892125,15.80028,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_5_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_17_4_1.875e+09.tif,0,9757,1,0,0,0,0,0.999897519984,0.000102480016397,0,0.0,0.0,0,0.999156872852,0.000843127148353,0,0.0,0.0,0,1873344000,1580800,0,0,0
745,0.75,0.0,0.25,4.677827,0.994041,5.635899,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_6_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_17_4_1.875e+09.tif,0,948,1070,0,0,0,0,0.469772051536,0.530227948464,0,0.0,0.0,0,0.0971543743381,0.902845625662,0,0.0,0.0,0,182016000,1691456000,0,0,0
746,0.5,0.25,0.25,2.655712,1.677151,9.390131,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_7_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_17_4_1.875e+09.tif,0,3490,762,0,0,0,0,0.820790216369,0.179209783631,0,0.0,0.0,0,0.35744279891,0.64255720109,0,0.0,0.0,0,670080000,1204569600,0,0,0
747,0.25,0.5,0.25,-2.271524,2.671398,15.017292,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_8_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_17_4_1.875e+09.tif,0,9689,5,0,0,1,0,0.999381124291,0.000515729757607,0,0.0,0.000103145951521,0,0.992158993112,0.00421548958094,0,0.0,0.00362551730735,0,1860288000,7904000,0,0,6797808
748,0.0,0.75,0.25,-7.141792,2.859506,16.178167,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_9_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_17_4_1.875e+09.tif,0,9765,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1874880000,0,0,0,0
749,0.5,0.0,0.5,-1.461699,2.515998,14.332412,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_10_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_10_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_10_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_10_6_17_4_1.875e+09.tif,0,8930,97,0,0,1,0,0.989144882588,0.0107443509083,0,0.0,0.000110766504209,0,0.91458057276,0.0817933405852,0,0.0,0.00362608665439,0,1714560000,153337600,0,0,6797808
750,0.25,0.25,0.5,-2.969233,2.715451,15.44836,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_11_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_17_4_1.875e+09.tif,0,9721,1,0,0,1,0,0.99979430217,0.000102848914944,0,0.0,0.000102848914944,0,0.995530957653,0.000843178502007,0,0.0,0.00362586384512,0,1866432000,1580800,0,0,6797808
751,0.0,0.5,0.5,-7.266366,2.837514,16.219138,51,1875000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_12_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_17_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_12_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_12_6_17_4_1.875e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_12_6_17_4_1.875e+09.tif,0,9765,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1874880000,0,0,0,0
752,0.0,0.25,0.75,-5.747157,2.290638,12.907236,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_14_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_14_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_14_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_14_6_17_4_1.25e+09.tif,0,6510,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1249920000,0,0,0,0
753,0.0,0.0,1.0,-5.776913,2.28292,12.908461,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_15_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_15_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_15_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_15_6_17_4_1.25e+09.tif,0,6510,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1249920000,0,0,0,0
754,0.5,0.25,0.25,1.053511,1.545576,8.488696,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_7_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_7_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_7_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_7_6_17_4_1.25e+09.tif,0,3377,380,0,0,0,0,0.89885546979,0.10114453021,0,0.0,0.0,0,0.519085925091,0.480914074909,0,0.0,0.0,0,648384000,600704000,0,0,0
755,0.25,0.75,0.0,1.44373,1.476386,7.641218,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_4_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_4_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_4_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_4_6_17_4_1.25e+09.tif,0,2899,438,0,0,0,0,0.868744381181,0.131255618819,0,0.0,0.0,0,0.445643485212,0.554356514788,0,0.0,0.0,0,556608000,692390400,0,0,0
756,0.0,1.0,0.0,-5.241918,2.350937,12.545705,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_5_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_5_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_5_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_5_6_17_4_1.25e+09.tif,0,6510,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1249920000,0,0,0,0
757,0.75,0.0,0.25,2.871954,0.903,5.027838,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_6_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_6_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_6_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_6_6_17_4_1.25e+09.tif,0,934,677,0,0,0,0,0.579764121664,0.420235878336,0,0.0,0.0,0,0.143516408095,0.856483591905,0,0.0,0.0,0,179328000,1070201600,0,0,0
758,0.25,0.25,0.5,-2.194973,2.200069,12.26356,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_11_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_11_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_11_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_11_6_17_4_1.25e+09.tif,0,6510,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1249920000,0,0,0,0
759,0.25,0.5,0.25,-1.650252,2.167517,11.919435,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_8_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_8_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_8_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_8_6_17_4_1.25e+09.tif,0,6502,1,0,0,0,0,0.999846224819,0.000153775180686,0,0.0,0.0,0,0.998735324387,0.00126467561327,0,0.0,0.0,0,1248384000,1580800,0,0,0
760,0.0,0.75,0.25,-5.597196,2.323744,12.859131,50,1250000000.0,10.0,2,1,Maragua_maps/soln_4_Maragua_9_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_17_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_awy_4_Maragua_9_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_sed_4_Maragua_9_6_17_4_1.25e+09.tif,Maragua_maps/obj_rast_soil_4_Maragua_9_6_17_4_1.25e+09.tif,0,6510,0,0,0,0,0,1.0,0.0,0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0,1249920000,0,0,0,0
