index,awy_weight,sde_weight,sdl_weight,awy_score,sde_score,sdl_score,frontier_id,input_budget,input_2,input_1,input_spat,port_rast,AWY_1_rast_delta_abs,SDE_2_rast_delta_abs,SDL_3_rast_delta_abs
618,0.5,0.0,0.5,-0.67698,2.476138,14.04816,42,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_10_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_14_4_1.875e+09.tif
619,0.25,0.25,0.5,-2.757513,2.755801,15.693197,42,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_11_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_14_4_1.875e+09.tif
620,0.0,0.5,0.5,-5.519887,2.837514,16.219138,42,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_12_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_14_4_1.875e+09.tif
621,0.25,0.0,0.75,-3.254673,2.777012,15.891757,42,1875000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_13_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_14_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_14_4_1.875e+09.tif
622,1.0,0.0,0.0,4.438706,0.000219,0.002082,41,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_1_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_14_4_1.25e+09.tif
623,0.75,0.25,0.0,2.41234,0.016186,0.056988,40,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_2_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_14_4_6.25e+08.tif
624,0.25,0.25,0.5,-2.072479,2.232826,12.466707,41,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_11_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_14_4_1.25e+09.tif
625,0.0,0.5,0.5,-4.321556,2.302615,12.899307,41,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_12_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_14_4_1.25e+09.tif
626,0.0,0.75,0.25,-4.238205,2.323744,12.859131,41,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_9_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_14_4_1.25e+09.tif
627,0.5,0.0,0.5,-1.220647,2.126074,11.887921,41,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_10_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_14_4_1.25e+09.tif
628,0.25,0.0,0.75,-2.488888,2.24993,12.630972,41,1250000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_13_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_14_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_14_4_1.25e+09.tif
629,1.0,0.0,0.0,2.418289,0.000114,0.001273,40,625000000.0,5.0,2,1,Maragua_maps/soln_4_Maragua_1_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_14_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_14_4_6.25e+08.tif
630,0.5,0.5,0.0,1.953993,0.703037,2.320904,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_3_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_15_4_6.25e+08.tif
631,0.25,0.75,0.0,-0.628881,2.216093,7.688011,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_4_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_15_4_6.25e+08.tif
632,1.0,0.0,0.0,6.291045,0.002668,0.014442,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_1_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_15_4_1.875e+09.tif
633,0.75,0.25,0.0,6.25124,0.149126,0.483633,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_2_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_15_4_1.875e+09.tif
634,0.0,1.0,0.0,-2.764819,2.428576,8.490478,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_5_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_15_4_6.25e+08.tif
635,0.0,0.0,1.0,-4.373851,3.589642,12.908461,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_15_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_15_4_1.25e+09.tif
636,0.75,0.0,0.25,1.716444,0.906766,3.095939,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_6_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_15_4_6.25e+08.tif
637,0.5,0.25,0.25,-0.148686,2.012749,7.049942,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_7_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_15_4_6.25e+08.tif
638,0.5,0.5,0.0,5.696747,0.953449,3.197883,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_3_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_15_4_1.875e+09.tif
639,0.25,0.75,0.0,0.901583,3.450768,12.203994,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_4_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_15_4_1.875e+09.tif
640,0.0,0.25,0.75,-4.350415,3.59331,12.907929,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_14_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_15_4_1.25e+09.tif
641,1.0,0.0,0.0,4.438706,0.000492,0.002082,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_1_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_15_4_1.25e+09.tif
642,0.75,0.25,0.0,4.420379,0.068992,0.214325,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_2_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_15_4_1.25e+09.tif
643,0.5,0.5,0.0,3.895522,0.819119,2.724431,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_3_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_15_4_1.25e+09.tif
644,0.25,0.75,0.0,-0.212103,3.039817,10.69649,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_4_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_15_4_1.25e+09.tif
645,0.0,1.0,0.0,-4.210087,3.61285,12.827161,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_5_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_15_4_1.25e+09.tif
646,0.75,0.0,0.25,3.609828,1.073187,3.691031,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_6_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_15_4_1.25e+09.tif
647,0.5,0.25,0.25,1.185188,2.494621,8.801841,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_7_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_15_4_1.25e+09.tif
648,0.25,0.5,0.25,-1.625072,3.428393,12.213611,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_8_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_15_4_1.25e+09.tif
649,0.0,0.75,0.25,-4.294532,3.605672,12.891824,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_9_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_15_4_1.25e+09.tif
650,0.5,0.0,0.5,-1.220647,3.323573,11.887921,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_10_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_15_4_1.25e+09.tif
651,0.25,0.25,0.5,-2.122296,3.49163,12.490416,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_11_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_15_4_1.25e+09.tif
652,0.0,0.5,0.5,-4.333365,3.598589,12.904565,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_12_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_15_4_1.25e+09.tif
653,0.25,0.0,0.75,-2.488888,3.524764,12.630972,44,1250000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_13_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_15_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_15_4_1.25e+09.tif
654,1.0,0.0,0.0,2.418289,0.000274,0.001273,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_1_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_15_4_6.25e+08.tif
655,0.75,0.25,0.0,2.40461,0.05411,0.1672,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_2_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_15_4_6.25e+08.tif
656,0.0,0.25,0.75,-5.543148,4.48266,16.227015,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_14_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_15_4_1.875e+09.tif
657,0.0,0.0,1.0,-5.54836,4.478879,16.227569,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_15_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_15_4_1.875e+09.tif
658,0.0,0.75,0.25,-2.851401,2.423639,8.53818,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_9_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_15_4_6.25e+08.tif
659,0.5,0.0,0.5,-0.734627,2.231842,7.869036,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_10_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_15_4_6.25e+08.tif
660,0.0,1.0,0.0,-5.378272,4.503309,16.135552,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_5_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_15_4_1.875e+09.tif
661,0.25,0.5,0.25,-1.026965,2.307263,8.099399,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_8_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_15_4_6.25e+08.tif
662,0.25,0.0,0.75,-1.568453,2.363903,8.355203,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_13_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_15_4_6.25e+08.tif
663,0.0,0.25,0.75,-2.916048,2.414154,8.551697,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_14_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_15_4_6.25e+08.tif
664,0.25,0.25,0.5,-1.303865,2.341267,8.24916,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_11_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_15_4_6.25e+08.tif
665,0.0,0.5,0.5,-2.889898,2.41785,8.549172,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_12_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_15_4_6.25e+08.tif
666,0.75,0.0,0.25,5.435245,1.179994,4.073583,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_6_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_6_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_6_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_6_6_15_4_1.875e+09.tif
667,0.5,0.25,0.25,2.574665,2.805472,9.942282,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_7_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_7_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_7_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_7_6_15_4_1.875e+09.tif
668,0.0,0.0,1.0,-2.924185,2.411091,8.552154,43,625000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_15_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_15_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_15_4_6.25e+08.tif
669,0.0,0.75,0.25,-5.473364,4.495504,16.210034,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_9_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_9_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_9_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_9_6_15_4_1.875e+09.tif
670,0.5,0.0,0.5,-0.67698,3.90379,14.04816,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_10_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_10_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_10_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_10_6_15_4_1.875e+09.tif
671,0.25,0.25,0.5,-2.795222,4.356761,15.711207,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_11_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_11_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_11_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_11_6_15_4_1.875e+09.tif
672,0.25,0.5,0.25,-2.228671,4.282442,15.395772,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_8_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_8_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_8_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_8_6_15_4_1.875e+09.tif
673,0.25,0.0,0.75,-3.254673,4.3996,15.891757,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_13_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_13_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_13_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_13_6_15_4_1.875e+09.tif
674,0.0,0.5,0.5,-5.531384,4.488233,16.223472,45,1875000000.0,5.0,4,1,Maragua_maps/soln_4_Maragua_12_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_12_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_12_6_15_4_1.875e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_12_6_15_4_1.875e+09.tif
675,0.5,0.5,0.0,3.925755,0.060581,0.488967,47,1250000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_3_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_16_4_1.25e+09.tif
676,0.25,0.75,0.0,3.527757,0.242458,2.347226,47,1250000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_4_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_16_4_1.25e+09.tif
677,1.0,0.0,0.0,3.964301,0.000707,0.079733,47,1250000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_1_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_1_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_1_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_1_6_16_4_1.25e+09.tif
678,0.75,0.25,0.0,3.963249,0.006653,0.107072,47,1250000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_2_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_2_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_2_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_2_6_16_4_1.25e+09.tif
679,0.5,0.5,0.0,1.992645,0.053343,0.392737,46,625000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_3_6_16_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_3_6_16_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_3_6_16_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_3_6_16_4_6.25e+08.tif
680,0.25,0.75,0.0,1.646896,0.219025,1.961039,46,625000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_4_6_16_4_6.25e+08.tif,Maragua_maps/mv_rast_awy_4_Maragua_4_6_16_4_6.25e+08.tif,Maragua_maps/mv_rast_sed_4_Maragua_4_6_16_4_6.25e+08.tif,Maragua_maps/mv_rast_soil_4_Maragua_4_6_16_4_6.25e+08.tif
681,0.0,1.0,0.0,-4.697932,0.884374,11.622556,47,1250000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_5_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_5_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_5_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_5_6_16_4_1.25e+09.tif
682,0.0,0.25,0.75,-5.762189,0.800264,12.907661,47,1250000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_14_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_14_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_14_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_14_6_16_4_1.25e+09.tif
683,0.0,0.0,1.0,-5.776913,0.795659,12.908461,47,1250000000.0,10.0,1,1,Maragua_maps/soln_4_Maragua_15_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_awy_4_Maragua_15_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_sed_4_Maragua_15_6_16_4_1.25e+09.tif,Maragua_maps/mv_rast_soil_4_Maragua_15_6_16_4_1.25e+09.tif
