"esm_case","obj_1_wt","obj_2_wt","obj_3_wt","cost_wt","SDE_2_agg_delta_abs","SDL_3_agg_delta_abs","AWY_1_agg_delta_abs","cost","budget","wt_case","awy_1","sdr_1","sdr_biophysical_table_path","awy_biophysical_table_uri","cat_scen","AWY_1_rast_delta_abs","SDE_2_rast_delta_abs","SDL_3_rast_delta_abs"
14,0.25,0.5,0.25,0,934807.082185983,5652937.47496423,-2068401.46044325,1249959408,1.25e+09,11,5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_11_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_11_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_11_6_14_4_1.25e+09.tif"
14,0.5,0.5,0,0,1025363.53934394,6403947.91093446,-6192081.11641219,1249907200,1.25e+09,12,5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_12_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_12_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_12_6_14_4_1.25e+09.tif"
14,0.75,0.25,0,0,1034332.31043059,6386180.98331186,-6049480.60127289,1249952000,1.25e+09,9,5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_14_4_1.25e+09.tif"
14,0,0.5,0.5,0,564768.703353679,3268298.70041232,1367121.18515892,1249568000,1.25e+09,10,5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_14_4_1.25e+09.tif"
14,0,0.75,0.25,0,968393.356994413,5927185.80039637,-2758574.84030151,1249837808,1.25e+09,13,5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_14_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_14_4_1.25e+09.tif"
14,0,0,1,0,42.2882353493746,318.09180371277,1889468.7904457,624416000,6.25e+08,1,5,2,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_14_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_14_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_14_4_6.25e+08.tif"
15,0.5,0,0.5,0,74371.6867540384,245024.527900673,1831761.65332893,624115200,6.25e+08,3,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_15_4_6.25e+08.tif"
15,0.75,0,0.25,0,565721.989311196,1976212.47252266,853230.055795212,624435200,6.25e+08,4,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_15_4_6.25e+08.tif"
15,0,0,1,0,771.563055248596,4014.94956645526,4686643.65954006,1874828800,1.875e+09,1,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_15_4_1.875e+09.tif"
15,0.25,0,0.75,0,6719.1557404124,22859.7634096361,4683863.51450063,1874208000,1.875e+09,2,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_15_4_1.875e+09.tif"
15,1,0,0,0,1216389.35222223,4489278.47343803,-4254540.39255859,624960000,6.25e+08,5,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_15_4_6.25e+08.tif"
15,0,1,0,0,1701285.91957491,6407083.00401355,-6281254.31333409,1249907200,1.25e+09,15,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_15_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_15_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_15_6_15_4_1.25e+09.tif"
15,0,0.25,0.75,0,105554.846485035,357213.372060393,1797204.20180716,624422400,6.25e+08,6,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_15_4_6.25e+08.tif"
15,0.25,0.25,0.5,0,397067.660168988,1385421.60435536,1301440.21501758,624262400,6.25e+08,7,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_15_4_6.25e+08.tif"
15,0.5,0,0.5,0,151912.122394823,508603.400553134,4577886.88032139,1874784000,1.875e+09,3,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_15_4_1.875e+09.tif"
15,0.75,0,0.25,0,738793.094120711,2611996.15881606,3392495.76799623,1874310400,1.875e+09,4,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_15_4_1.875e+09.tif"
15,0.25,0.75,0,0,1702827.62972491,6406838.46316918,-6262233.88678221,1249907200,1.25e+09,14,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_14_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_14_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_14_6_15_4_1.25e+09.tif"
15,0,0,1,0,227.090861076194,591.121696729481,3365633.5625217,1248832000,1.25e+09,1,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_15_4_1.25e+09.tif"
15,0.25,0,0.75,0,227.090861076194,591.121696729481,3365633.5625217,1248832000,1.25e+09,2,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_15_4_1.25e+09.tif"
15,0.5,0,0.5,0,93552.9061575942,309928.689013281,3295779.13541369,1249312000,1.25e+09,3,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_15_4_1.25e+09.tif"
15,0.75,0,0.25,0,697315.942997777,2459957.33683016,2076577.28189449,1249478400,1.25e+09,4,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_15_4_1.25e+09.tif"
15,1,0,0,0,1711288.13266197,6368782.01211816,-5918114.7164813,1249952000,1.25e+09,5,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_15_4_1.25e+09.tif"
15,0,0.25,0.75,0,129106.141358039,439017.825845752,3253916.73832571,1248761600,1.25e+09,6,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_15_4_1.25e+09.tif"
15,0.25,0.25,0.5,0,485383.001601289,1713600.94549749,2633810.72518779,1248524800,1.25e+09,7,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_15_4_1.25e+09.tif"
15,0.5,0.25,0.25,0,1294490.95531197,4734563.77358739,-451538.216638145,1249959408,1.25e+09,8,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_15_4_1.25e+09.tif"
15,0.75,0.25,0,0,1707871.84212123,6400125.41887972,-6142052.48223543,1249907200,1.25e+09,9,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_15_4_1.25e+09.tif"
15,0,0.5,0.5,0,901375.319413799,3268298.70041232,1367121.18515892,1249568000,1.25e+09,10,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_15_4_1.25e+09.tif"
15,0.25,0.5,0.25,0,1537945.1406182,5687717.8498211,-2144409.05229067,1249914608,1.25e+09,11,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_11_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_11_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_11_6_15_4_1.25e+09.tif"
15,0.5,0.5,0,0,1704948.55488931,6405443.16015254,-6212547.98664315,1249907200,1.25e+09,12,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_12_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_12_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_12_6_15_4_1.25e+09.tif"
15,0,0.75,0.25,0,1595095.18618937,5927185.80039637,-2758574.84030151,1249837808,1.25e+09,13,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_15_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_15_4_1.25e+09.tif"
15,0,0,1,0,90.6261859751703,318.09180371277,1889468.7904457,624416000,6.25e+08,1,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_15_4_6.25e+08.tif"
15,0.25,0,0.75,0,90.6261859751703,318.09180371277,1889468.7904457,624416000,6.25e+08,2,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_15_4_6.25e+08.tif"
15,0.25,0.75,0,0,2065272.62535988,7812001.78514717,-7615099.35180842,1874989808,1.875e+09,14,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_14_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_14_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_14_6_15_4_1.875e+09.tif"
15,0,1,0,0,2063456.38485204,7812259.36025275,-7643194.10394287,1874989808,1.875e+09,15,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_15_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_15_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_15_6_15_4_1.875e+09.tif"
15,0.75,0.25,0,0,1213886.2463259,4512421.26092036,-4380422.25278077,624960000,6.25e+08,9,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_15_4_6.25e+08.tif"
15,0,0.5,0.5,0,714579.554180592,2569498.14740818,339863.024532929,624902400,6.25e+08,10,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_15_4_6.25e+08.tif"
15,1,0,0,0,2074390.00621666,7763691.3250465,-7249254.50358722,1874899200,1.875e+09,5,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_15_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_15_4_1.875e+09.tif"
15,0.5,0.25,0.25,0,1010507.94925598,3666245.21367299,-988458.013712754,624889600,6.25e+08,8,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_15_4_6.25e+08.tif"
15,0,0.75,0.25,0,1128967.87021351,4154820.60034965,-2008127.9601386,624857600,6.25e+08,13,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_15_4_6.25e+08.tif"
15,0.25,0.75,0,0,1209362.35671115,4518310.68172386,-4516256.2893292,624960000,6.25e+08,14,5,4,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_14_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_14_6_15_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_14_6_15_4_6.25e+08.tif"
