"esm_case","SDE_wt","SDL_wt","AWY_wt","cost_wt","SDE_2_agg_delta_abs","SDL_3_agg_delta_abs","AWY_1_agg_delta_abs","cost","terracing_npix","grass_strips_npix","riparian_mgmt_npix","agroforestry_npix","reforestation_npix","road_mitigation_npix","terracing_frac_area","grass_strips_frac_area","riparian_mgmt_frac_area","agroforestry_frac_area","reforestation_frac_area","road_mitigation_frac_area","terracing_frac_alloc","grass_strips_frac_alloc","riparian_mgmt_frac_alloc","agroforestry_frac_alloc","reforestation_frac_alloc","road_mitigation_frac_alloc","terracing_budg","grass_strips_budg","riparian_mgmt_budg","agroforestry_budg","reforestation_budg","road_mitigation_budg","budget","wt_case","awy_1","sdr_1","sdr_biophysical_table_path","awy_biophysical_table_uri","cat_scen","port_rast","AWY_1_rast_delta_abs","SDE_2_rast_delta_abs","SDL_3_rast_delta_abs","AWY_1_rast_abs","SDE_2_rast_abs","SDL_3_rast_abs","frontier_id"
16,0.5,0,0.5,0,53343.1525423674,392737.220487328,1992645.37338085,623424000,0,36,390,0,0,0,0,0.0845070422535211,0.915492957746479,0,0,0,0,0.0110871573760394,0.988912842623961,0,0,0,0,6912000,616512000,0,0,0,6.25e+08,3,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_3_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_3_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_3_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_3_6_16_4_6.25e+08.tif",46
16,0.75,0,0.25,0,219024.85596973,1961039.18433597,1646895.95591648,624256000,0,452,340,0,0,0,0,0.570707070707071,0.429292929292929,0,0,0,0,0.139019889276194,0.860980110723806,0,0,0,0,86784000,537472000,0,0,0,6.25e+08,4,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_4_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_4_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_4_6_16_4_6.25e+08.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_4_6_16_4_6.25e+08.tif",46
16,1,0,0,0,884373.843493134,11622555.998923,-4697931.71423734,1249964800,0,6502,1,0,0,0,0,0.999846224819314,0.000153775180685837,0,0,0,0,0.998735324386735,0.00126467561326527,0,0,0,0,1248384000,1580800,0,0,0,1.25e+09,5,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_5_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_5_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_5_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_5_6_16_4_1.25e+09.tif",47
16,0.25,0.75,0,0,800263.632510631,12907661.109583,-5762188.73246931,1249920000,0,6510,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1249920000,0,0,0,0,1.25e+09,14,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_14_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_14_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_14_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_14_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_14_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_14_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_14_6_16_4_1.25e+09.tif",47
16,0,1,0,0,795659.190595256,12908460.5865498,-5776912.5031344,1249920000,0,6510,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1249920000,0,0,0,0,1.25e+09,15,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_15_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_15_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_15_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_15_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_15_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_15_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_15_6_16_4_1.25e+09.tif",47
16,0,0,1,0,949.279051497678,117255.793080756,5894747.18652702,1874828800,0,0,1186,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1874828800,0,0,0,1.875e+09,1,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_1_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_1_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_1_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_1_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_1_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_1_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_1_6_16_4_1.875e+09.tif",48
16,0.25,0,0.75,0,6892.10217499401,144121.321371699,5888839.79415222,1873440000,0,1,1185,0,0,0,0,0.000843170320404722,0.999156829679595,0,0,0,0,0.000102485267742762,0.999897514732257,0,0,0,0,192000,1873248000,0,0,0,1.875e+09,2,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_2_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_2_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_2_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_2_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_2_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_2_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_2_6_16_4_1.875e+09.tif",48
16,0.5,0,0.5,0,60860.1103487059,525851.198682991,5851587.51301838,1874412800,0,39,1181,0,0,0,0,0.0319672131147541,0.968032786885246,0,0,0,0,0.00399485108082915,0.996005148919171,0,0,0,0,7488000,1866924800,0,0,0,1.875e+09,3,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_3_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_3_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_3_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_3_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_3_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_3_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_3_6_16_4_1.875e+09.tif",48
16,0.75,0,0.25,0,244650.012243627,2402068.15546053,5450811.57973897,1873811200,0,464,1129,0,0,0,0,0.29127432517263,0.70872567482737,0,0,0,0,0.0475437440015301,0.95245625599847,0,0,0,0,89088000,1784723200,0,0,0,1.875e+09,4,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_4_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_4_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_4_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_4_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_4_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_4_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_4_6_16_4_1.875e+09.tif",48
16,1,0,0,0,1048594.31734874,14786217.43339,-6200190.86064186,1874969600,0,9749,2,0,0,0,0,0.999794892831504,0.000205107168495539,0,0,0,0,0.998313785994184,0.00168621400581641,0,0,0,0,1871808000,3161600,0,0,0,1.875e+09,5,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_5_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_5_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_5_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_5_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_5_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_5_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_5_6_16_4_1.875e+09.tif",48
16,0,0.25,0.75,0,361356.718010455,5635898.91768726,4677826.72758989,1873472000,0,948,1070,0,0,0,0,0.469772051536174,0.530227948463826,0,0,0,0,0.0971543743381273,0.902845625661873,0,0,0,0,182016000,1691456000,0,0,0,1.875e+09,6,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_6_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_6_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_6_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_6_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_6_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_6_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_6_6_16_4_1.875e+09.tif",48
16,0.25,0.25,0.5,0,551939.690230376,8651905.51240865,3143276.58957889,1874336000,0,2805,845,0,0,0,0,0.768493150684932,0.231506849315068,0,0,0,0,0.287333754460246,0.712666245539754,0,0,0,0,538560000,1335776000,0,0,0,1.875e+09,7,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_7_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_7_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_7_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_7_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_7_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_7_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_7_6_16_4_1.875e+09.tif",48
16,0.5,0.25,0.25,0,904009.965730336,14687677.5498113,-1858517.60458571,1874932208,0,9417,38,0,0,1,0,0.995875634517767,0.00401861252115059,0,0,0.00010575296108291,0,0.964335666263193,0.0320387050495428,0,0,0.00362562868726398,0,1808064000,60070400,0,0,6797808,1.875e+09,8,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_8_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_8_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_8_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_8_6_16_4_1.875e+09.tif",48
16,0.75,0.25,0,0,984015.859849461,16191786.1204695,-7184402.82550993,1874880000,0,9765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1874880000,0,0,0,0,1.875e+09,9,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_9_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_9_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_9_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_9_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_9_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_9_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_9_6_16_4_1.875e+09.tif",48
16,0,0.5,0.5,0,864168.124407757,14332411.5285307,-1461698.5583232,1874695408,0,8930,97,0,0,1,0,0.989144882587506,0.0107443509082853,0,0,0.000110766504209127,0,0.914580572760436,0.0817933405851709,0,0,0.00362608665439266,0,1714560000,153337600,0,0,6797808,1.875e+09,10,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_10_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_10_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_10_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_10_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_10_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_10_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_10_6_16_4_1.875e+09.tif",48
16,0.25,0.5,0.25,0,927266.833716032,15402066.2816111,-2869062.26088648,1874855408,0,9713,2,0,0,1,0,0.999691230959243,0.000205846027171676,0,0,0.000102923013585838,0,0.994687906087316,0.00168631670821625,0,0,0.00362577720446803,0,1864896000,3161600,0,0,6797808,1.875e+09,11,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_11_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_11_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_11_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_11_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_11_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_11_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_11_6_16_4_1.875e+09.tif",48
16,0.5,0.5,0,0,968480.807533099,16222313.9173164,-7294795.4143147,1874880000,0,9765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1874880000,0,0,0,0,1.875e+09,12,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_12_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_12_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_12_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_12_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_12_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_12_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_12_6_16_4_1.875e+09.tif",48
16,0,0.75,0.25,0,938738.518092739,15713433.8674768,-3631424.1954152,1874880000,0,9765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1874880000,0,0,0,0,1.875e+09,13,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_13_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_13_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_13_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_13_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_13_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_13_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_13_6_16_4_1.875e+09.tif",48
16,0.25,0.75,0,0,961751.613172774,16226837.5044082,-7313168.60730681,1874880000,0,9765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1874880000,0,0,0,0,1.875e+09,14,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_14_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_14_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_14_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_14_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_14_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_14_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_14_6_16_4_1.875e+09.tif",48
16,0,1,0,0,957200.876139861,16227568.5122996,-7304145.72697037,1874880000,0,9765,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1874880000,0,0,0,0,1.875e+09,15,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_15_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_15_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_15_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_15_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_15_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_15_6_16_4_1.875e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_15_6_16_4_1.875e+09.tif",48
16,0.5,0.25,0.25,0,761415.259767388,11761401.1083759,-1443399.02803233,1249862400,0,6485,3,0,0,0,0,0.999537607891492,0.000462392108508015,0,0,0,0,0.996205662319308,0.00379433768069189,0,0,0,0,1245120000,4742400,0,0,0,1.25e+09,8,10,1,"C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","C:/Users/bpb/Dropbox/Tana optim set/biophysical_table_s_2016-07-06_cleaner_wSWY-Kcs_testalt.csv","B","Maragua solns-only_2017-02-04_lulcindices/soln_4_Maragua_8_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_awy_4_Maragua_8_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_sed_4_Maragua_8_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/mv_rast_soil_4_Maragua_8_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_awy_4_Maragua_8_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_sed_4_Maragua_8_6_16_4_1.25e+09.tif","Maragua obj scores from 2017-02-04 solns/obj_rast_soil_4_Maragua_8_6_16_4_1.25e+09.tif",47
